"trip_id","driver_id","driver_name","rider_id","city","pickup_lat","pickup_lng","drop_lat","drop_lng","distance_km","fare_amount","status","payment_method","pickup_date","pickup_time","drop_date","drop_time"
"1928","7548","Jeffery Ramos","37265","New York","37.1327","-107.689","37.132","-107.659","8.7","24.49","Completed","Cash","2023-01-02","08:07:00","2023-01-02","08:33:06"
"1929","3293","Crystal Savage","10173","San Francisco","40.2822","-108.048","40.2416","-108.066","8.38","22.28","Completed","UPI","2023-01-02","08:08:00","2023-01-02","08:33:08"
"1930","5837","Riley Watson","85152","Seattle","38.6472","-81.2682","38.6835","-81.2587","13.52","18.8","Cancelled","Card","2023-01-02","08:09:00","2023-01-02","08:49:33"
"1931","8758","Brooke Bowman","95823","Boston","37.1295","-115.478","37.1269","-115.467","6.27","18.62","Completed","Cash","2023-01-02","08:10:00","2023-01-02","08:28:48"
"1932","7793","Thomas Nguyen","83046","Los Angeles","37.7133","-100.685","37.6792","-100.661","6.97","16.29","Completed","UPI","2023-01-02","08:11:00","2023-01-02","08:31:54"
"1933","8638","Paul Clarke","92368","New York","40.9249","-81.4435","40.9173","-81.4563","2.12","8.8","Cancelled","Card","2023-01-02","08:12:00","2023-01-02","08:18:21"
"1934","8993","David Miller","24389","New York","40.2607","-74.8885","40.2666","-74.8503","2.06","4.26","Completed","Cash","2023-01-02","08:13:00","2023-01-02","08:19:10"
"1935","7007","Mary Clay","68794","Los Angeles","40.3124","-114.032","40.3195","-114.053","4.83","11.15","Completed","UPI","2023-01-02","08:14:00","2023-01-02","08:28:29"
"1936","6542","Bradley Salinas","15835","New York","39.196","-103.945","39.1873","-103.969","3.67","10.37","Completed","Card","2023-01-02","08:15:00","2023-01-02","08:26:00"
"1937","7356","Jason Morales","37062","Los Angeles","37.1578","-78.661","37.1431","-78.6727","7.99","21.07","Completed","Wallet","2023-01-02","08:16:00","2023-01-02","08:39:58"
"1938","9433","Julie Jefferson","27165","Chicago","40.2722","-85.7693","40.2678","-85.7423","6.18","14.24","Completed","Card","2023-01-02","08:17:00","2023-01-02","08:35:32"
"1939","8380","Carol Gibson","95488","Boston","38.894","-102.856","38.9175","-102.882","4.93","10.3","Completed","Wallet","2023-01-02","08:18:00","2023-01-02","08:32:47"
"1940","3385","Rebecca Jones","34747","San Francisco","39.8591","-95.9429","39.8866","-95.9118","4.14","12.9","Completed","UPI","2023-01-02","08:19:00","2023-01-02","08:31:25"
"1941","5268","Carrie Barrett","41269","New York","39.983","-120.651","40.006","-120.683","4.43","12.12","Completed","Wallet","2023-01-02","08:20:00","2023-01-02","08:33:17"
"1942","1671","Gail Thompson","21961","Chicago","37.1612","-121.83","37.1229","-121.844","2.12","7.46","Cancelled","UPI","2023-01-02","08:21:00","2023-01-02","08:27:21"
"1943","1163","Christina Whitney","97055","Los Angeles","37.9011","-77.765","37.859","-77.7636","1.15","3.55","Completed","Cash","2023-01-02","08:22:00","2023-01-02","08:25:27"
"1944","9656","Jennifer Schwartz","80481","San Francisco","40.3317","-109.073","40.2876","-109.053","12.62","17.36","Completed","UPI","2023-01-02","08:23:00","2023-01-02","09:00:51"
"1945","5592","Robert Austin","44627","Los Angeles","38.9655","-84.274","38.9412","-84.231","2.2","7.57","Completed","Card","2023-01-02","08:24:00","2023-01-02","08:30:36"
"1946","5795","Lisa Johnson","68694","Los Angeles","37.1271","-114.893","37.1461","-114.901","7.86","13.95","Completed","Cash","2023-01-02","08:25:00","2023-01-02","08:48:34"
"1947","5798","Melvin Brown","13919","Los Angeles","40.8368","-82.1389","40.7897","-82.0928","6.33","17.6","Completed","Cash","2023-01-02","08:26:00","2023-01-02","08:44:59"
"1948","7036","Terry Reynolds","86402","New York","39.4723","-91.3024","39.4706","-91.2669","1.04","6.89","No-Show","Card","2023-01-02","08:27:00","2023-01-02","08:30:07"
"1949","3355","Kimberly Malone","43316","Chicago","38.5977","-117.577","38.5917","-117.546","12.26","23.54","Completed","Wallet","2023-01-02","08:28:00","2023-01-02","09:04:46"
"1950","6887","Keith Brewer","64212","New York","40.603","-111.34","40.5744","-111.318","2.45","6.4","Completed","UPI","2023-01-02","08:29:00","2023-01-02","08:36:21"
"1951","8961","Richard Allen","70982","San Francisco","37.5283","-100.248","37.48","-100.282","5.01","12.93","Completed","Cash","2023-01-02","08:30:00","2023-01-02","08:45:01"
"1952","6827","Lisa Thomas","10166","Chicago","40.8982","-86.0398","40.8742","-86.0712","8.96","17.29","Completed","UPI","2023-01-02","08:31:00","2023-01-02","08:57:52"
"1953","9737","Henry Lee","21952","San Francisco","38.0391","-76.4428","38.0348","-76.45","8.5","17.25","Completed","UPI","2023-01-02","08:32:00","2023-01-02","08:57:30"
"1954","5719","Warren Krueger","28784","New York","39.2424","-117.702","39.2075","-117.709","3.55","10.09","Cancelled","Wallet","2023-01-02","08:33:00","2023-01-02","08:43:39"
"1955","1593","Kevin Williams","41422","Seattle","40.2721","-82.1481","40.2605","-82.1456","8.73","16.75","Completed","Card","2023-01-02","08:34:00","2023-01-02","09:00:11"
"1956","5839","Marcus Patterson","78706","Boston","38.0623","-80.101","38.0169","-80.0618","7.96","14.62","Cancelled","Wallet","2023-01-02","08:35:00","2023-01-02","08:58:52"
"1957","8394","James Powell","52607","Boston","38.1643","-95.3824","38.1808","-95.42","7.64","15.92","Cancelled","Wallet","2023-01-02","08:36:00","2023-01-02","08:58:55"
"1958","4493","Haley Smith","71089","Chicago","39.3642","-73.8896","39.3872","-73.895","12.02","22.83","Completed","Card","2023-01-02","08:37:00","2023-01-02","09:13:03"
"1959","7164","Debra Kirk","78157","Boston","37.2952","-83.2289","37.2527","-83.2033","9.26","19.55","Completed","Wallet","2023-01-02","08:38:00","2023-01-02","09:05:46"
"1960","3672","Sheila Gardner","72964","Los Angeles","40.032","-78.6968","40.0401","-78.74","9","15.36","Completed","Card","2023-01-02","08:39:00","2023-01-02","09:06:00"
"1961","5200","Kyle Valdez Jr.","46169","Boston","38.2341","-98.3832","38.1971","-98.3435","5.38","13.38","Completed","Card","2023-01-02","08:40:00","2023-01-02","08:56:08"
"1962","1016","Karen Bush","25293","Boston","40.8258","-92.2484","40.7763","-92.2768","5.11","11.56","Completed","Wallet","2023-01-02","08:41:00","2023-01-02","08:56:19"
"1963","4191","Sean Hansen","81708","Los Angeles","38.1544","-79.0482","38.1143","-79.0217","7.81","20.7","No-Show","UPI","2023-01-02","08:42:00","2023-01-02","09:05:25"
"1964","1392","Michael Richmond","10542","Los Angeles","40.7648","-119.137","40.7971","-119.164","8.75","17.87","Completed","Wallet","2023-01-02","08:43:00","2023-01-02","09:09:15"
"1965","9616","Bailey Barber","85067","San Francisco","37.4532","-89.5636","37.4307","-89.597","7.91","23.42","Completed","Cash","2023-01-02","08:44:00","2023-01-02","09:07:43"
"1966","7272","Kelsey Gonzales","40246","New York","38.6025","-98.0973","38.5605","-98.1466","6.85","15.25","Completed","UPI","2023-01-02","08:45:00","2023-01-02","09:05:33"
"1967","1571","Brian Molina","54544","Chicago","39.5981","-73.5274","39.6009","-73.5725","10.13","24.57","Completed","Card","2023-01-02","08:46:00","2023-01-02","09:16:23"
"1968","4631","Nathan Williams","86473","Los Angeles","38.0457","-96.4706","38.0921","-96.4639","0.15","3.22","Completed","Card","2023-01-02","08:47:00","2023-01-02","08:47:27"
"1969","7172","Veronica Lewis","38250","Chicago","39.9865","-112.148","39.9916","-112.128","2.48","7.52","Completed","Cash","2023-01-02","08:48:00","2023-01-02","08:55:26"
"1970","8177","Kaitlyn Weiss","34501","San Francisco","40.9717","-110.449","40.9665","-110.464","4.44","12.73","Completed","Cash","2023-01-02","08:49:00","2023-01-02","09:02:19"
"1971","9433","Julie Jefferson","65494","Boston","40.7689","-78.2631","40.8178","-78.2826","1.27","4.13","Completed","UPI","2023-01-02","08:50:00","2023-01-02","08:53:48"
"1972","4897","Angela Smith","85957","New York","40.9132","-116.65","40.9293","-116.651","8.35","21.27","Completed","UPI","2023-01-02","08:51:00","2023-01-02","09:16:03"
"1973","9123","Jimmy Pitts","81309","New York","37.2193","-107.783","37.2433","-107.825","5.58","14.95","Completed","Cash","2023-01-02","08:52:00","2023-01-02","09:08:44"
"1974","3279","Brent Rodgers","90002","Los Angeles","39.4197","-120.157","39.374","-120.124","6.17","12.19","Completed","Card","2023-01-02","08:53:00","2023-01-02","09:11:30"
"1975","9980","Terri Anderson","92948","Boston","40.4359","-82.8925","40.4099","-82.8861","13.11","31.99","Completed","Wallet","2023-01-02","08:54:00","2023-01-02","09:33:19"
"1976","8451","Cynthia Cole","74336","New York","40.4955","-76.9609","40.4516","-76.9893","5.65","8.93","Completed","UPI","2023-01-02","08:55:00","2023-01-02","09:11:57"
"1977","9906","Catherine Garcia","16310","Chicago","38.9489","-114.813","38.9148","-114.792","12.76","34.04","Completed","Cash","2023-01-02","08:56:00","2023-01-02","09:34:16"
"1978","1775","Richard Luna","47248","Boston","37.0462","-91.7173","37.0899","-91.7422","5.9","14.44","Completed","UPI","2023-01-02","08:57:00","2023-01-02","09:14:42"
"1979","7869","Sheila Cooper","95623","Seattle","40.0736","-89.1079","40.0769","-89.1414","6.97","18.72","Cancelled","UPI","2023-01-02","08:58:00","2023-01-02","09:18:54"
"1980","3247","Matthew Smith","23866","Los Angeles","40.7549","-114.538","40.7781","-114.566","7.88","16.04","Completed","UPI","2023-01-02","08:59:00","2023-01-02","09:22:38"
"1981","8088","Christine Burns","82795","Chicago","37.0171","-108.429","37.0176","-108.472","5.54","9.2","Cancelled","Card","2023-01-02","09:00:00","2023-01-02","09:16:37"
"1982","1078","Jeffrey Wilson","28618","New York","37.1748","-89.4522","37.1478","-89.4713","3.67","8.23","Completed","Card","2023-01-02","09:01:00","2023-01-02","09:12:00"
"1983","9080","Harold Bishop","60765","Chicago","40.0949","-118.869","40.0725","-118.838","7.67","19.17","Cancelled","UPI","2023-01-02","09:02:00","2023-01-02","09:25:00"
"1984","8099","Mary Velazquez","79072","Boston","40.1154","-75.4466","40.0803","-75.4426","6.31","17.82","Completed","Cash","2023-01-02","09:03:00","2023-01-02","09:21:55"
"1985","4926","Robert Williams","58910","Chicago","37.842","-88.5552","37.8006","-88.5368","9.21","20.6","Completed","Cash","2023-01-02","09:04:00","2023-01-02","09:31:37"
"1986","8340","Jason Martin","26941","Los Angeles","39.8696","-101.891","39.8441","-101.899","6.67","17.68","Completed","Cash","2023-01-02","09:05:00","2023-01-02","09:25:00"
"1987","8083","Amy Farmer","56598","New York","40.5325","-99.0445","40.5212","-99.0506","6.2","14.28","Completed","Wallet","2023-01-02","09:06:00","2023-01-02","09:24:36"
"1988","7230","Donna Simon","23993","Chicago","38.0304","-114.572","38.0667","-114.607","9.19","23.82","Completed","Cash","2023-01-02","09:07:00","2023-01-02","09:34:34"
"1989","5940","Edward Hill","38786","Chicago","38.7877","-110.485","38.8087","-110.44","3.05","10.41","Completed","Wallet","2023-01-02","09:08:00","2023-01-02","09:17:09"
"1990","4271","Larry Hendrix","50198","San Francisco","38.9448","-76.5671","38.947","-76.5555","11.32","24.32","Completed","Cash","2023-01-02","09:09:00","2023-01-02","09:42:57"
"1991","4456","Dr. Taylor Robertson MD","65214","Boston","38.6573","-98.5348","38.6257","-98.5574","8.51","17.53","Completed","Card","2023-01-02","09:10:00","2023-01-02","09:35:31"
"1992","8788","Calvin Arnold","92777","Los Angeles","38.3055","-111.954","38.3455","-111.922","4.77","10.34","Cancelled","Cash","2023-01-02","09:11:00","2023-01-02","09:25:18"
"1993","9599","Stacie Pham","70365","New York","40.9573","-90.2645","41.0022","-90.2498","10.56","17.84","Completed","Cash","2023-01-02","09:12:00","2023-01-02","09:43:40"
"1994","8650","Erica Mcdonald","77346","Chicago","39.282","-105.256","39.3184","-105.231","6.9","18.78","Completed","Wallet","2023-01-02","09:13:00","2023-01-02","09:33:42"
"1995","3711","Vicki Wilson","28740","San Francisco","39.8605","-80.3042","39.9026","-80.3469","5.1","16.9","Completed","Wallet","2023-01-02","09:14:00","2023-01-02","09:29:18"
"1996","2668","Michael Cummings","56937","Boston","37.4264","-83.8162","37.3813","-83.7762","4.63","13.38","Completed","UPI","2023-01-02","09:15:00","2023-01-02","09:28:53"
"1997","1147","Michele Scott","89887","Los Angeles","39.038","-105.154","39.0723","-105.16","2.69","10.27","Cancelled","UPI","2023-01-02","09:16:00","2023-01-02","09:24:04"
"1998","7420","Cesar Marshall","63217","San Francisco","40.5843","-89.6632","40.6076","-89.6411","7.21","18.22","Completed","Cash","2023-01-02","09:17:00","2023-01-02","09:38:37"
"1999","1365","Nichole Hicks","87885","Boston","39.853","-110.747","39.8523","-110.72","1.16","3.63","Completed","UPI","2023-01-02","09:18:00","2023-01-02","09:21:28"
"2000","5531","Joanna Drake","39377","Seattle","38.1196","-107.491","38.1604","-107.527","5.55","17.57","Completed","UPI","2023-01-02","09:19:00","2023-01-02","09:35:39"
"2001","6330","Joshua Willis","42064","New York","40.3714","-76.4341","40.3987","-76.4555","0.75","6.02","Completed","Cash","2023-01-02","09:20:00","2023-01-02","09:22:15"
"2002","6510","Jordan Khan","38015","Los Angeles","37.2095","-116.027","37.1717","-116.057","3.25","6.5","Completed","UPI","2023-01-02","09:21:00","2023-01-02","09:30:45"
"2003","9754","Mrs. Nancy Torres","62658","New York","40.942","-113.708","40.9117","-113.67","9.28","15.91","Completed","UPI","2023-01-02","09:22:00","2023-01-02","09:49:50"
"2004","9964","Michael Simmons","63539","Boston","40.0311","-101.223","40.0396","-101.245","4.53","9.88","Completed","Wallet","2023-01-02","09:23:00","2023-01-02","09:36:35"
"2005","7493","Michelle Jones MD","99250","Chicago","40.8036","-92.2789","40.7881","-92.268","9.04","18.14","Completed","Cash","2023-01-02","09:24:00","2023-01-02","09:51:07"
"2006","6439","Rodney Ferguson","98855","Chicago","40.4214","-110.003","40.4566","-110.031","11.26","29.14","No-Show","Card","2023-01-02","09:25:00","2023-01-02","09:58:46"
"2007","7511","Sabrina Williams","23636","Seattle","40.0845","-112.277","40.1236","-112.269","9.13","17.75","Completed","UPI","2023-01-02","09:26:00","2023-01-02","09:53:23"
"2008","8504","Craig Griffith","91270","Chicago","38.7693","-80.69","38.7672","-80.6512","8","21.32","No-Show","Wallet","2023-01-02","09:27:00","2023-01-02","09:51:00"
"2009","2246","Richard Jensen","96940","New York","40.2303","-88.4829","40.1803","-88.4471","3.83","12.12","Completed","Cash","2023-01-02","09:28:00","2023-01-02","09:39:29"
"2010","4839","Steven Dunlap","83448","New York","37.3039","-86.372","37.2652","-86.3654","6.14","11.28","Completed","Cash","2023-01-02","09:29:00","2023-01-02","09:47:25"
"2011","9551","Veronica Wilson","60304","New York","37.9129","-73.6192","37.8868","-73.6306","7.04","21.26","Completed","Cash","2023-01-02","09:30:00","2023-01-02","09:51:07"
"2012","3376","Jillian Gibson","56728","Chicago","40.55","-97.6612","40.5035","-97.6621","9.06","20.54","Completed","UPI","2023-01-02","09:31:00","2023-01-02","09:58:10"
"2013","4009","Diane Wise","12574","Boston","39.7963","-111.125","39.791","-111.146","11.29","19.86","Completed","Card","2023-01-02","09:32:00","2023-01-02","10:05:52"
"2014","2827","Shelley Singh","40537","Seattle","37.7454","-91.4175","37.7237","-91.4237","9.8","28.45","Completed","Card","2023-01-02","09:33:00","2023-01-02","10:02:24"
"2015","7979","James Miranda","62452","Chicago","38.6621","-120.964","38.6448","-120.939","10.57","28.68","Completed","UPI","2023-01-02","09:34:00","2023-01-02","10:05:42"
"2016","9569","Michael Price","49715","Boston","39.8536","-96.6089","39.8307","-96.6285","12.5","32.13","Completed","Cash","2023-01-02","09:35:00","2023-01-02","10:12:30"
"2017","5285","Carol Wright","49669","Boston","40.1852","-87.0694","40.2101","-87.0389","7.25","17.14","Completed","Wallet","2023-01-02","09:36:00","2023-01-02","09:57:45"
"2018","7910","Kelly Stone","10334","Boston","40.3617","-102.02","40.3532","-102.068","10.82","18.27","Completed","Card","2023-01-02","09:37:00","2023-01-02","10:09:27"
"2019","9561","Amanda Wright MD","23186","Los Angeles","37.5919","-101.993","37.5943","-101.947","9.5","24.39","Completed","Cash","2023-01-02","09:38:00","2023-01-02","10:06:30"
"2020","3196","Jennifer Sweeney","72098","New York","37.0272","-115.993","37.0534","-115.946","12.22","32.85","Completed","Cash","2023-01-02","09:39:00","2023-01-02","10:15:39"
"2021","4747","Anna Garcia","56632","Boston","37.5378","-96.0332","37.5778","-96.0385","11.22","27.5","Cancelled","Cash","2023-01-02","09:40:00","2023-01-02","10:13:39"
"2022","9843","Charlotte Jimenez","32820","Boston","38.969","-104.308","38.9447","-104.259","2.31","6.45","Completed","Cash","2023-01-02","09:41:00","2023-01-02","09:47:55"
"2023","6978","Michael Carter","55498","Boston","40.687","-83.0623","40.641","-83.0851","4.94","10.72","Completed","Cash","2023-01-02","09:42:00","2023-01-02","09:56:49"
"2024","6607","Leslie Mendez","77266","Seattle","37.7751","-111.575","37.7982","-111.574","8.65","18.37","Completed","Cash","2023-01-02","09:43:00","2023-01-02","10:08:57"
"2025","1769","Robert Lewis","48023","New York","40.0854","-97.0989","40.0987","-97.1438","13.15","26.97","Completed","UPI","2023-01-02","09:44:00","2023-01-02","10:23:27"
"2026","1780","Stephen Garza","93644","Los Angeles","39.7154","-114.867","39.7628","-114.904","5.42","12.21","Completed","Cash","2023-01-02","09:45:00","2023-01-02","10:01:15"
"2027","7303","Terry Clark","10911","New York","40.8553","-93.2248","40.8924","-93.205","10.39","24.69","Completed","UPI","2023-01-02","09:46:00","2023-01-02","10:17:10"
"2028","4983","Joshua Trujillo","41751","Chicago","38.1633","-98.3106","38.1902","-98.2607","9.49","24.19","Completed","Card","2023-01-02","09:47:00","2023-01-02","10:15:28"
"2029","9714","Amanda Jones","39627","New York","39.7436","-85.7523","39.7659","-85.7761","5.83","14.37","Cancelled","UPI","2023-01-02","09:48:00","2023-01-02","10:05:29"
